id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_0035,https://vnexpress.net/de-xuat-chinh-phu-duoc-dieu-chinh-quy-dinh-trong-luat-neu-co-vuong-mac-4904268.html,Đề xuất Chính phủ được điều chỉnh quy định trong luật nếu có vướng mắc,"Chính phủ đề xuất được ban hành nghị quyết quy phạm pháp luật điều chỉnh một số quy định tại luật, nghị quyết của Quốc hội nhằm kịp thời xử lý vướng mắc.",Tin tức tổng hợp,2025-06-20T16:56:00+07:00,VnExpress,data/images/article_0035_image.png,non-clickbait
article_1139,https://vnexpress.net/tp-hcm-du-kien-dau-tu-7-ty-usd-xay-trung-tam-tai-chinh-quoc-te-4903007.html,TP HCM dự kiến đầu tư 7 tỷ USD xây trung tâm tài chính quốc tế,"TP HCM dự kiến đầu tư khoảng 172.000 tỷ đồng xây trung tâm tài chính quốc tế tại quận 1 và Thủ Thiêm, ưu tiên triển khai khu lõi 9,2 ha trong giai đoạn đầu.",Other,2025-06-18T09:16:00+07:00,VnExpress,data/images/article_1139_image.png,non-clickbait
article_3331,https://vnexpress.net/40-000-du-khach-dang-bi-mac-ket-o-israel-4899795.html,40.000 du khách đang bị mắc kẹt ở Israel,"Xung đột Israel - Iran leo thang, sân bay đóng cửa, khiến hàng chục nghìn du khách mắc kẹt và nhiều người sốt ruột tìm đường vòng để rời khỏi Israel.",Other,2025-06-17T14:59:00+07:00,VnExpress,data/images/article_3331_image.png,non-clickbait
article_3513,https://baomoi.com/mo-to-ban-gioi-han-gan-2-ty-dong-cua-mv-agusta-c52568316.epi,"Mô tô bản giới hạn, gần 2 tỷ đồng của MV Agusta - Đài Phát thanh và truyền hình Hà Nội",Hãng MV Agusta đã cho ra mắt phiên bản mô tô đặc biệt có giá bán gần 2 tỷ đồng.,Xe & Vận tải,2025-06-22T17:39:00.000Z,Báo Mới,data/images/article_3513_image.png,non-clickbait
article_3206,https://www.24h.com.vn/giai-tri/johnny-tri-nguyen-nang-long-voi-phim-ve-su-viet-c731a1672378.html,Johnny Trí Nguyễn nặng lòng với phim về sử Việt,"Tài tử Johnny Trí Nguyễn cho biết hứng thú với dòng phim lịch sử dân tộc bởi chiều sâu, giá trị văn hóa và tính thẩm mỹ cao.",Giải trí & Showbiz,2025-06-17T14:03:00+07:00,24h,data/images/article_3206_image.png,non-clickbait
article_0082,https://thanhnien.vn/co-cau-to-chuc-cua-uy-ban-mttq-viet-nam-tphcm-moi-tu-ngay-17-185250620092636745.htm,Cơ cấu tổ chức của Ủy ban MTTQ Việt Nam TP.HCM mới từ ngày 1.7,"Ủy ban MTTQ Việt Nam TP.HCM mới hoạt động từ ngày 1.7, trên cơ sở TP.HCM sáp nhập với tỉnh Bình Dương và Bà Rịa - Vũng Tàu.",Tin tức tổng hợp,2025-06-20T13:00:00+07:00,Thanh Niên,data/images/article_0082_image.png,non-clickbait
article_2500,https://vnexpress.net/10-dai-hoc-tot-nhat-the-gioi-nam-2026-4904119.html,10 đại học tốt nhất thế giới năm 2026,"Thứ hạng 10 đại học hàng đầu thế giới không biến động nhiều trong 5 năm trở lại đây, Viện Công nghệ Massachusetts (MIT) luôn dẫn đầu.",Other,2025-06-22T00:00:00+07:00,VnExpress,data/images/article_2500_image.png,non-clickbait
article_2324,https://thanhnien.vn/gio-mo-am-ap-tinh-que-1851401248.htm,Giò mo - ấm áp tình quê,"Nhắc đến làng Nhội (xã Thụy Lâm- Đông Anh - Hà Nội) của tôi, mảnh đất nhỏ ở ngoại thành Hà Nội, ai từng về thăm đều nhớ đến món truyền thống giò mo.",Other,2021-11-19T07:30:00+07:00,Thanh Niên,data/images/article_2324_image.png,non-clickbait
article_1387,https://vnexpress.net/tu-y-ngung-thuoc-benh-nhan-suyt-mat-mang-4905012.html,"Tự ý ngưng thuốc, bệnh nhân suýt mất mạng","Cao BằngSau khi điều trị ổn định bệnh Basedow (nhiễm độc giáp), người phụ nữ 36 tuổi tự ý ngừng thuốc ba tháng, kết quả bệnh tái phát nặng hơn, phải cấp cứu.",Other,2025-06-23T13:14:00+07:00,VnExpress,data/images/article_1387_image.png,non-clickbait
article_2187,https://baomoi.com/ro-tin-don-lisa-blackpink-bi-mat-ket-hon-voi-frederic-arnault-c52572942.epi,Rộ tin đồn Lisa BLACKPINK bí mật kết hôn với Frédéric Arnault - Chuyên trang Hoa Học Trò - Báo Tiền Phong,"Tin đồn này lan truyền rầm rộ nhất trên TikTok. Nhưng nguồn tin sơ sài, mơ hồ khiến fan tin rằng chuyện Lisa và Frédéric Arnault bí mật kết hôn chỉ là 'dưa bở'.",Giải trí & Showbiz,2025-06-23T07:57:15.000Z,Báo Mới,data/images/article_2187_image.png,clickbait
article_1918,https://baomoi.com/tan-binh-man-city-gay-ngo-ngang-c52572208.epi,Tân binh Man City gây ngỡ ngàng - Tạp chí Tri thức,Rayan Ait-Nouri ra mắt ấn tượng trong màu áo Manchester City ở chiến thắng 6-0 trước Al Ain tại FIFA Club World Cup 2025 sáng 23/6.,Thể thao,2025-06-23T06:10:40.000Z,Báo Mới,data/images/article_1918_image.png,clickbait
article_0599,https://vnexpress.net/dong-bao-o-nuoc-ngoai-rat-phan-khoi-khi-duoc-moi-ve-lam-o-trung-tam-tai-chinh-viet-nam-4904076.html,'Đồng bào ở nước ngoài rất phấn khởi khi được mời về làm ở trung tâm tài chính Việt Nam',"Phó thủ tướng nói Chính phủ đã liên hệ với nhiều người Việt làm việc tại các trung tâm tài chính quốc tế để mời về nước làm việc, ai nghe cũng đều phấn khởi muốn đóng góp cho quê hương.",Kinh doanh & Kinh tế,2025-06-20T12:38:00+07:00,VnExpress,data/images/article_0599_image.png,non-clickbait
article_0719,https://www.saostar.vn/vong-quanh-the-gioi/nguoi-dan-ong-tu-vong-khi-canh-ruong-dua-leo-bat-luc-biet-thu-pham-202506202352120206.html,"Người đàn ông tử vong khi canh ruộng dưa leo, dân làng bất lực khi biết thủ phạm",Người đàn ông gặp phải sự việc thương tâm khiến dân làng không khỏi bàng hoàng,Quốc tế,2025-06-21T06:30:00.000+07:00,SaoStar,data/images/article_0719_image.png,clickbait
article_2311,https://thanhnien.vn/bao-thanh-nien-doat-giai-a-su-kien-hoat-dong-an-tuong-hoi-bao-toan-quoc-2025-185250621171442386.htm,"Báo Thanh Niên đoạt giải A sự kiện, hoạt động ấn tượng Hội Báo toàn quốc 2025","Báo Thanh Niên là một trong 3 đơn vị báo chí vinh dự đoạt giải A giải sự kiện, hoạt động ấn tượng tại Hội Báo toàn quốc 2025.",Văn hóa & Nghệ thuật,2025-06-21T18:18:00+07:00,Thanh Niên,data/images/article_2311_image.png,non-clickbait
article_2276,https://tuoitre.vn/nghe-si-duong-cam-cua-tieng-cuoi-20250622093751193.htm,Nghệ sĩ dương cầm của tiếng cười,"Beethoven có khi nào viết ra những tác phẩm dở không? Alfred Brendel, bậc thầy piano của thế kỷ 20, đảm bảo với ta là có.",Giải trí & Showbiz,2025-06-22T10:29:41+07:00,Tuổi Trẻ,data/images/article_2276_image.png,non-clickbait
article_2995,https://baomoi.com/ngo-ngang-den-tang-le-hoang-gia-ai-cap-an-chua-bi-mat-lon-c52569360.epi,Ngỡ ngàng đền tang lễ hoàng gia Ai Cập ẩn chứa bí mật lớn - Báo Tri thức & Cuộc sống,"Ai Cập đã công bố những kho báu cổ đại được tìm thấy tại địa điểm khảo cổ Saqqara gần Cairo, một khám phá giúp 'viết lại lịch sử'.",Công nghệ & Khoa học,2025-06-23T01:10:00.000Z,Báo Mới,data/images/article_2995_image.png,clickbait
article_2592,https://thanhnien.vn/g-dragon-giau-co-den-muc-do-nao-185250616144824179.htm,G-Dragon giàu có đến mức độ nào?,"Không chỉ được mệnh danh là 'ông hoàng Kpop', G-Dragon còn là biểu tượng toàn cầu. Ẩn sau sức ảnh hưởng ấy là khối tài sản đáng nể, được xây dựng từ chính tài năng, tầm nhìn chiến lược và bản lĩnh của một nghệ sĩ lớn.",Other,2025-06-16T17:30:00+07:00,Thanh Niên,data/images/article_2592_image.png,clickbait
article_2577,https://thanhnien.vn/hau-truong-on-trending-dau-truong-gia-toc-dan-cast-on-nhu-vo-cho-dan-mang-khia-thieu-moi-con-vit-18525061720455843.htm,"Hậu trường On Trending Đấu trường Gia tốc: Dàn cast ồn như vỡ chợ, dân mạng khịa 'thiếu mỗi con vịt'","Tại set quay On Trending Đấu trường Gia tốc, dàn cast liên tục pha trò, bày đủ chiêu trò chọc cười nhau. Tiếng cười rộn ràng từ đầu đến cuối buổi giao lưu khiến dân mạng phải 'khịa' vui: 'Thiếu mỗi con vịt là đủ combo'.",Giải trí & Showbiz,2025-06-17T20:30:00+07:00,Thanh Niên,data/images/article_2577_image.png,clickbait
article_0287,https://vnexpress.net/my-phat-canh-bao-toan-cau-voi-cong-dan-vi-xung-dot-trung-dong-4904869.html,Mỹ phát cảnh báo toàn cầu với công dân vì xung đột Trung Đông,"Bộ Ngoại giao Mỹ phát ""cảnh báo toàn cầu"", nói rằng xung đột ở Trung Đông có thể khiến người Mỹ du lịch hoặc sống ở nước ngoài gặp rủi ro an ninh.",Quốc tế,2025-06-23T08:26:00+07:00,VnExpress,data/images/article_0287_image.png,non-clickbait
article_0887,https://tuoitre.vn/ong-nhua-binh-minh-dat-tieu-chuan-xanh-sgbp-ve-than-thien-moi-truong-20250614172200949.htm,Ống Nhựa Bình Minh đạt tiêu chuẩn xanh SGBP về thân thiện môi trường,Nhựa Bình Minh không ngừng giảm thiểu tác động tiêu cực đến môi trường và theo đuổi mục tiêu phát triển bền vững. Nỗ lực này được bảo chứng bởi chứng nhận Sản phẩm Xanh SGBP cấp độ cao nhất – Dẫn đầu (Leader).,Other,2025-06-23T08:00:00+07:00,Tuổi Trẻ,data/images/article_0887_image.png,non-clickbait
article_1311,https://www.24h.com.vn/thi-truong-tieu-dung/gia-xang-ngay-mai-co-kha-nang-tang-manh-khi-xung-dot-israel-iran-leo-thang-c52a1673701.html,Giá xăng ngày mai có khả năng tăng mạnh khi xung đột Israel - Iran leo thang,"Giá xăng trong nước ngày mai (19/6) có thể tăng lần thứ 4 liên tiếp. Nếu không tác động đến Quỹ bình ổn, giá xăng có thể tăng 970-1.120 đồng/lít còn giá dầu diesel tăng nhiều hơn.",Kinh doanh & Kinh tế,2025-06-18T11:00:00+07:00,24h,data/images/article_1311_image.png,non-clickbait
article_0908,https://thanhnien.vn/8-nha-dau-tu-chien-luoc-tham-gia-vao-khu-thuong-mai-tu-do-da-nang-185250622113153228.htm,8 nhà đầu tư chiến lược đầu tư vào khu thương mại tự do Đà Nẵng là ai?,Các doanh nghiệp đã được trao biên bản ghi nhớ đầu tư vào khu thương mại tự do Đà Nẵng.,Other,2025-06-22T11:35:00+07:00,Thanh Niên,data/images/article_0908_image.png,clickbait
article_0292,https://vnexpress.net/nhung-can-cu-co-luc-luong-my-o-trung-dong-4899392.html,Những căn cứ có lực lượng Mỹ ở Trung Đông,"Mỹ đã duy trì hiện diện quân sự ở Trung Đông trong nhiều thập kỷ, hiện có 40.000-50.000 quân đồn trú tại ít nhất 19 căn cứ quân sự.",Quốc tế,2025-06-23T00:00:00+07:00,VnExpress,data/images/article_0292_image.png,non-clickbait
article_0138,https://vietnamnet.vn/vinh-long-moi-co-phuong-ben-tre-tra-vinh-nhieu-lanh-dao-huyen-lam-bi-thu-xa-2412468.html,"Tỉnh Vĩnh Long mới có phường Bến Tre, Trà Vinh, nhiều lãnh đạo huyện làm bí thư xã","Tỉnh Vĩnh Long mới sẽ có xã Đồng Khởi, phường Trà Vinh, Bến Tre và bờ biển dài 130km, với những siêu dự án như khu lấn biển 500.000ha, khu kinh tế Định An.",Chính trị & An ninh,2025-06-20T05:30:00+07:00,VietNamNet,data/images/article_0138_image.png,non-clickbait
article_2898,https://vietnamnet.vn/5-mau-xe-suv-cu-co-the-khien-ban-khon-kho-sau-khi-mua-2413128.html,5 mẫu xe SUV cũ có thể khiến bạn 'khốn khổ' sau khi mua,"Không phải chiếc xe SUV cũ nào cũng là món hời như vẻ bề ngoài. Một số xe nhìn thì bóng bẩy, chắc chắn, nhưng thực chất lại là “quả bom nổ chậm” đội lốt giá rẻ.",Xe & Vận tải,2025-06-20T19:19:00+07:00,VietNamNet,data/images/article_2898_image.png,clickbait
article_3030,https://vnexpress.net/gan-1-000-nguoi-doi-xang-lay-dien-trong-hai-ngay-4904491.html,Gần 1.000 người 'đổi xăng lấy điện' trong hai ngày,"Hà NộiVinFast bán gần 1.000 xe theo chính sách đổi xe xăng cũ, lấy xe máy điện mới, thu hút hàng nghìn lượt khách tham dự hai ngày cuối tuần.",Other,2025-06-23T16:30:00+07:00,VnExpress,data/images/article_3030_image.png,clickbait
article_2931,https://www.saostar.vn/du-lich-kham-pha/trai-nghiem-hue-he-nay-tram-sau-nhung-day-du-vi-202505170853509139.html,Trải nghiệm Huế hè này: Trầm sâu nhưng đầy dư vị,"Huế mùa hè không ồn ào, không náo nhiệt, mà lặng lẽ như một khúc nhạc trầm. Nơi ấy có nắng nhẹ, sông êm, tiếng chuông chùa...",Du lịch & Ẩm thực,2025-05-17T08:53:51.698+07:00,SaoStar,data/images/article_2931_image.png,non-clickbait
article_3744,https://www.24h.com.vn/am-thuc/bi-mat-ve-loai-pho-mai-dat-nhat-the-gioi-c460a1672404.html,Bí mật về loại phô mai đắt nhất thế giới,Phô mai lừa Pule giá hơn 1.300 USD mỗi kg vì công thức sản xuất độc quyền và cần đến ba tháng để một con lừa cho ra lượng sữa một ngày của bò.,Du lịch & Ẩm thực,2025-06-13T12:00:00+07:00,24h,data/images/article_3744_image.png,clickbait
article_2161,https://www.24h.com.vn/cong-nghe-thong-tin/tai-sao-con-nguoi-hay-quen-viec-dinh-lam-khi-buoc-qua-cua-c55a1668951.html,Tại sao con người hay quên việc định làm khi bước qua cửa?,"Hiệu ứng qua cửa, hay còn gọi “cập nhật vị trí“, là hiện tượng tâm lý khiến con người quên lãng ngắn hạn khi bước vào một căn phòng khác.",Công nghệ & Khoa học,2025-06-01T10:00:00+07:00,24h,data/images/article_2161_image.png,clickbait
article_2271,https://tuoitre.vn/viet-nam-co-them-mot-hoa-hau-quoc-te-nguoi-dep-bui-diem-kha-la-miss-culture-international-20250622173856737.htm,Việt Nam có thêm một hoa hậu quốc tế: Người đẹp Bùi Diễm Kha là Miss Culture International,Đó là người đẹp Bùi Diễm Kha đăng quang cuộc thi Miss Culture International 2025 - Hoa hậu Văn hóa Quốc tế.,Giải trí & Showbiz,2025-06-22T19:40:41+07:00,Tuổi Trẻ,data/images/article_2271_image.png,non-clickbait
article_0644,https://thanhnien.vn/nghi-si-dan-chu-my-doi-luan-toi-tong-thong-trump-sau-vu-tan-cong-iran-185250622143613307.htm,Nghị sĩ Dân chủ Mỹ đòi luận tội Tổng thống Trump sau vụ tấn công Iran,Các nghị sĩ đảng Dân chủ Mỹ đang có những phản ứng trái chiều liên quan việc Tổng thống Donald Trump ra lệnh tấn công cơ sở hạt nhân của Iran.,Quốc tế,2025-06-22T14:52:00+07:00,Thanh Niên,data/images/article_0644_image.png,non-clickbait
article_1747,https://vnexpress.net/doi-nao-se-xuong-hang-o-v-league-2024-2025-4904725.html,Đội nào sẽ xuống hạng ở V-League 2024-2025?,"1,5 suất xuống hạng Nhất mùa sau chỉ còn là cuộc đua giữa Quảng Nam, Đà Nẵng và Bình Định.",Thể thao,2025-06-22T12:48:00+07:00,VnExpress,data/images/article_1747_image.png,non-clickbait
article_0432,https://www.saostar.vn/sac-mau-cuoc-song/thoi-tiet-tp-hcm-va-nam-bo-hom-nay-23-6-202506222356325802.html,Thời tiết TP.HCM và Nam Bộ hôm nay (23/6),Cập nhật dự báo thời tiết TP.HCM và Nam Bộ ngày 23/6/2025.,Sức khỏe & Đời sống,2025-06-23T06:00:00.000+07:00,SaoStar,data/images/article_0432_image.png,non-clickbait
article_0725,https://www.saostar.vn/vong-quanh-the-gioi/xuc-dong-nu-sinh-ganh-hanh-ly-tro-ve-nha-sau-ky-thi-bang-chiec-sao-tre-202506191803099844.html,Xúc động nữ sinh gánh hành lý trở về nhà sau kỳ thi bằng chiếc sào tre,Khoảnh khắc của nữ sinh sau kỳ thi nhận được sự quan tâm lớn trên mạng xã hội.,Quốc tế,2025-06-20T07:00:00.000+07:00,SaoStar,data/images/article_0725_image.png,clickbait
article_0487,https://www.24h.com.vn/tin-tuc-quoc-te/10000-linh-ve-binh-quoc-gia-va-3500-linh-thuy-quan-luc-chien-tung-dep-bao-loan-o-los-angeles-the-nao-c415a1671877.html,Nhìn lại cuộc bạo loạn khiến hơn 60 người mất mạng ở Los Angeles,Việc Tổng thống Mỹ Donald Trump ra lệnh huy động Vệ binh Quốc gia tới Los Angeles để đối phó với các cuộc biểu tình phản đối chiến dịch trục xuất nhập cư đã làm dấy lên hồi ức về một lần can thiệp gây chấn động tương tự: cuộc bạo loạn năm 1992 khiến rất nhiều người chết và bị thương.,Quốc tế,2025-06-11T20:00:00+07:00,24h,data/images/article_0487_image.png,non-clickbait
article_3467,https://baomoi.com/lo-xe-vinfast-vf-6-vf-7-dau-tien-cap-ben-an-do-c52575151.epi,"Lô xe VinFast VF 6, VF 7 đầu tiên cập bến Ấn Độ - Tạp chí Tri thức",Những chiếc VinFast đầu tiên xuất hiện tại Ấn Độ được trang bị tay lái bên trái tương tự mẫu xe tại Việt Nam.,Xe & Vận tải,2025-06-23T10:43:29.000Z,Báo Mới,data/images/article_3467_image.png,non-clickbait
article_0361,https://thanhnien.vn/ha-noi-co-tan-chanh-van-phong-ubnd-thanh-pho-185250623095659439.htm,Hà Nội có tân Chánh văn phòng UBND thành phố,"Ông Lê Thanh Nam, Phó trưởng ban Tổ chức Thành ủy Hà Nội, vừa được bổ nhiệm giữ chức Chánh văn phòng UBND TP.Hà Nội, thời hạn 5 năm.",Tin tức tổng hợp,2025-06-23T10:14:00+07:00,Thanh Niên,data/images/article_0361_image.png,non-clickbait
