id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_1953,https://baomoi.com/man-city-doi-mua-ban-thang-truoc-al-ain-soan-ngoi-dau-bang-tu-tay-juventus-c52571332.epi,"Man City dội mưa bàn thắng trước Al-Ain, soán ngôi đầu bảng từ tay Juventus - Báo Người Lao Động","Dội cơn mưa 6 bàn thắng vào lưới Al-Ain chia đều trong hai hiệp đấu, Man City chiếm ngôi đầu bảng G và đi tiếp vào vòng knock-out FIFA Club World Cup.",Thể thao,2025-06-23T04:48:00.000Z,Báo Mới,data/images/article_1953_image.png,non-clickbait
article_2128,https://www.saostar.vn/sao-hoc-duong/bo-gd-and-dt-se-thi-diem-thi-tot-nghiep-thpt-tren-may-tinh-tu-nam-2027-202506190951440302.html,Bộ GD&ĐT sẽ thí điểm thi tốt nghiệp THPT trên máy tính từ năm 2027,"Từ năm 2027, kỳ thi tốt nghiệp THPT sẽ được thí điểm tổ chức trên máy tính tại một số địa phương. Bộ GD&ĐT đang xây dựng đề án, hướng tới áp dụng toàn quốc.",Giáo dục & Học đường,2025-06-19T09:51:44.384+07:00,SaoStar,data/images/article_2128_image.png,non-clickbait
article_1320,https://baomoi.com/dong-thai-bat-thuong-cua-nsut-viet-anh-c52572428.epi,Động thái bất thường của NSƯT Việt Anh - Báo Tiền Phong,"Trang cá nhân của NSƯT Việt Anh biến mất giữa lúc khán giả đặt câu hỏi về chất lượng sản phẩm chân gà, đặc biệt sau khi Công ty Ăn cùng bà Tuyết giải thể gây xôn xao dư luận.",Other,2025-06-23T07:00:00.000Z,Báo Mới,data/images/article_1320_image.png,clickbait
article_3759,https://www.24h.com.vn/du-lich-24h/nui-lua-phun-trao-du-khach-lao-vao-chup-hinh-chi-cach-cua-tu-2-buoc-chan-c76a1671037.html,"Núi lửa phun trào, du khách lao vào chụp hình chỉ cách ""cửa tử” 2 bước chân",Núi lửa Etna tại Ý bất ngờ phun trào dữ dội khiến hàng chục du khách hoảng loạn bỏ chạy.,Du lịch & Ẩm thực,2025-06-16T19:00:00+07:00,24h,data/images/article_3759_image.png,clickbait
article_1402,https://vnexpress.net/thu-hoi-lo-thuoc-khang-viem-khong-dat-chat-luong-4904692.html,Thu hồi lô thuốc kháng viêm không đạt chất lượng,"Cục Quản lý Dược (Bộ Y tế) yêu cầu thu hồi lô thuốc viên nén Alfachim 4.2 của Công ty cổ phần dược phẩm Cửu Long sản xuất, do không đạt chất lượng.",Other,2025-06-22T13:25:00+07:00,VnExpress,data/images/article_1402_image.png,non-clickbait
article_3163,https://www.24h.com.vn/giai-tri/hon-nhan-vien-man-cua-ca-si-thu-thuy-ben-chong-kem-11-tuoi-c731a1674583.html,Hôn nhân viên mãn của ca sĩ Thu Thuỷ bên chồng kém 11 tuổi,"Cựu thành viên nhóm Mây Trắng, nữ ca sĩ Thu Thủy đang tận hưởng cuộc sống hôn nhân ngọt ngào và ấm áp bên ông xã kém 11 tuổi.",Giải trí & Showbiz,2025-06-23T13:28:00+07:00,24h,data/images/article_3163_image.png,non-clickbait
article_0073,https://thanhnien.vn/bao-thanh-nien-doat-giai-a-bao-chi-quoc-gia-voi-dieu-tra-mai-am-hoa-hong-185250621213133437.htm,Báo Thanh Niên đoạt giải A Báo chí quốc gia với điều tra Mái ấm Hoa Hồng,Báo Thanh Niên đoạt giải A Giải Báo chí quốc gia với loạt bài điều tra 'Tội ác Mái ấm Hoa Hồng'.,Chính trị & An ninh,2025-06-21T23:10:00+07:00,Thanh Niên,data/images/article_0073_image.png,non-clickbait
article_3614,https://baomoi.com/24-thu-tuc-hanh-chinh-duoc-sua-doi-bo-sung-trong-hoat-dong-xay-dung-c52575012.epi,"24 thủ tục hành chính được sửa đổi, bổ sung trong hoạt động xây dựng - Báo Xây Dựng","Bộ Xây dựng vừa ban hành Quyết định 864/QĐ-BXD công bố thủ tục hành chính được sửa đổi, bổ sung trong lĩnh vực hoạt động xây dựng theo quy định về phân quyền, phân cấp.",Other,2025-06-23T10:39:00.000Z,Báo Mới,data/images/article_3614_image.png,non-clickbait
article_1872,https://www.saostar.vn/giai-tri/lanh-thanh-tro-lai-sau-bien-co-liet-day-than-kinh-so-7-202506141557140326.html,Lãnh Thanh trở lại sau biến cố liệt dây thần kinh số 7,Lãnh Thanh chia sẻ hành trình hồi phục và cảnh tỉnh về việc lắng nghe cơ thể.,Giải trí & Showbiz,2025-06-14T15:57:14.706+07:00,SaoStar,data/images/article_1872_image.png,non-clickbait
article_0494,https://baomoi.com/nhieu-quoc-gia-san-sang-cung-cap-vu-khi-hat-nhan-cho-iran-c52570546.epi,Nhiều quốc gia sẵn sàng cung cấp vũ khí hạt nhân cho Iran? - Chuyên trang Sài Gòn Đầu Tư Tài Chính - Báo Sài Gòn Giải Phóng,"Cựu Tổng thống Nga Dmitry Medvedev, hiện là Phó Chủ tịch Hội đồng An ninh Nga cho biết Tổng thống Mỹ Donald Trump 'đã đẩy Hoa Kỳ vào một cuộc chiến tranh khác' và các quốc gia đã 'sẵn sàng cung cấp trực tiếp đầu đạn hạt nhân của họ cho Iran'.",Quốc tế,2025-06-23T03:39:00.000Z,Báo Mới,data/images/article_0494_image.png,clickbait
article_1029,https://www.24h.com.vn/kinh-doanh/can-ho-ap-mai-tai-toa-nha-mong-nhat-the-gioi-duoc-rao-ban-voi-gia-hon-2800-ty-dong-c161a1654379.html,"Căn hộ áp mái tại tòa nhà ""mỏng nhất thế giới"" được rao bán với giá hơn 2.800 tỷ đồng","Một căn penthouse siêu sang nằm trên tầng cao nhất của tòa nhà chọc trời mỏng nhất thế giới vừa chính thức được đưa ra thị trường. Với thiết kế xa hoa, tầm nhìn toàn cảnh New York và vị trí đắt giá trên “con đường tỷ phú”, căn hộ này đang thu hút sự chú ý mạnh mẽ từ giới thượng lưu toàn cầu.",Kinh doanh & Kinh tế,2025-04-07T05:00:00+07:00,24h,data/images/article_1029_image.png,clickbait
article_0315,https://vnexpress.net/ukraine-tuyen-bo-chan-toan-bo-ten-lua-kinzhal-iskander-k-cua-nga-4904597.html,"Ukraine tuyên bố chặn toàn bộ tên lửa Kinzhal, Iskander-K của Nga","Ukraine thông báo chặn được 260 vũ khí được Nga triển khai, trong đó có toàn bộ tên lửa siêu vượt âm Kinzhal, hành trình Kalibr và Iskander-K.",Quốc tế,2025-06-21T22:09:00+07:00,VnExpress,data/images/article_0315_image.png,non-clickbait
article_0452,https://www.saostar.vn/sac-mau-cuoc-song/du-bao-thoi-tiet-thanh-pho-ha-noi-trong-ngay-21-6-202506202155150622.html,Dự báo thời tiết thành phố Hà Nội trong ngày 21/6,Thời tiết Hà Nội ngày 21/6: Dự báo có mưa to kèm theo lốc sét,Sức khỏe & Đời sống,2025-06-21T06:30:00.000+07:00,SaoStar,data/images/article_0452_image.png,non-clickbait
article_2973,https://baomoi.com/chuyen-khong-the-tin-noi-ve-nhung-con-nguoi-phi-thuong-c52573196.epi,Chuyện không thể tin nổi về những con người phi thường - Báo Đại Đoàn Kết,Kiên cường giành giật sự sống trong đường tơ kẽ tóc - những con người phi thường đã lan tỏa nghị lực sống để con người vượt lên cho dù số phận rơi vào hoàn cảnh nghiệt ngã đến đâu chăng nữa.,Công nghệ & Khoa học,2025-06-23T08:12:00.000Z,Báo Mới,data/images/article_2973_image.png,clickbait
article_0663,https://vietnamnet.vn/chu-tich-tp-buon-ma-thuot-noi-cong-ty-cap-nuoc-dak-lak-lam-tro-tre-con-2413883.html,Chủ tịch TP Buôn Ma Thuột nói Công ty cấp nước Đắk Lắk làm 'trò trẻ con',"Trong khi đang bị kiểm tra về việc bán nước sạch, Công ty CP Cấp nước Đắk Lắk (Dakwaco) bất ngờ đề nghị trả lại 24 công trình cấp nước cho chủ đầu tư. Chủ tịch UBND TP Buôn Ma Thuột nói thẳng đó là 'trò trẻ con'.",Kinh doanh & Kinh tế,2025-06-23T09:00:00+07:00,VietNamNet,data/images/article_0663_image.png,clickbait
article_0273,https://baomoi.com/ben-do-bat-ngo-danh-cho-son-heung-min-c52504829.epi,Bến đỗ bất ngờ dành cho Son Heung-min - Tạp chí Tri thức,"Sau chiến tích vang dội tại Europa League, Son Heung-min đứng trước bước ngoặt lớn trong sự nghiệp khi cân nhắc chia tay Tottenham Hotspur.",Thể thao,,Báo Mới,data/images/article_0273_image.png,clickbait
article_2443,https://baomoi.com/chieu-tro-khien-sua-hiup-gia-van-ban-chay-du-gia-cao-ngat-nguong-c52573782.epi,Chiêu trò khiến sữa HIUP giả vẫn bán chạy dù giá cao ngất ngưởng - Báo VietnamNet,"Sữa HIUP bán đắt gấp 5 lần giá xuất xưởng, thành phần đăng ký không đạt chất lượng nhưng vẫn bán chạy, trong đó có yếu tố người nổi tiếng quảng bá và khuyến mại hấp dẫn.",Other,2025-06-23T09:23:00.000Z,Báo Mới,data/images/article_2443_image.png,clickbait
article_1269,https://www.saostar.vn/dien-anh/k-pop-demon-hunters-squid-game-thu-hai-cua-netflix-202506222015322363.html,KPop Demon Hunters: 'Squid Game' thứ hai của Netflix?,TWICE góp giọng ca khúc chủ đề cho KPop Demon Hunters - bom tấn hoạt hình Netflix đang được kỳ vọng sẽ tạo nên làn sóng văn hóa Hàn Quốc mới trên toàn cầu,Giải trí & Showbiz,2025-06-22T20:15:33.014+07:00,SaoStar,data/images/article_1269_image.png,clickbait
article_1993,https://vnexpress.net/mot-thang-o-nam-ky-cua-nha-bao-pham-quynh-4904526.html,'Một tháng ở Nam kỳ' của nhà báo Phạm Quỳnh,"Nhà báo Phạm Quỳnh cho rằng Nam kỳ đầu thế kỷ 20 là vùng đất ""mới đủ đường"", con người luôn tiến thủ, không bận lòng những gì đã qua.",Other,2025-06-22T09:25:00+07:00,VnExpress,data/images/article_1993_image.png,non-clickbait
article_1367,https://baomoi.com/cu-tri-phu-xuyen-kien-nghi-ve-ha-tang-giao-thong-c52572605.epi,Cử tri Phú Xuyên kiến nghị về hạ tầng giao thông - Báo Hà Nội Mới,"Sáng 23-6, đơn vị bầu cử số 17 - HĐND thành phố Hà Nội tiếp xúc cử tri huyện Phú Xuyên trước kỳ họp chuyên đề (kỳ họp thứ 24) và kỳ họp thường lệ giữa năm (kỳ họp thứ 25) HĐND thành phố khóa XVI, nhiệm kỳ 2021-2026.",Kinh doanh & Kinh tế,2025-06-23T07:17:00.000Z,Báo Mới,data/images/article_1367_image.png,non-clickbait
article_0581,https://vnexpress.net/cach-nao-giam-thuc-chat-nhung-dieu-kien-kinh-doanh-cho-doanh-nghiep-4903868.html,Cách nào giảm thực chất những điều kiện kinh doanh cho doanh nghiệp?,"Nhiều thủ tục đang ""vướng chân"" doanh nghiệp, như một Fintech có thể cần tới 5 người chuyên làm báo cáo gửi 5 Bộ và cơ quan ngang Bộ quản lý.",Kinh doanh & Kinh tế,2025-06-21T09:09:00+07:00,VnExpress,data/images/article_0581_image.png,clickbait
article_0184,https://www.24h.com.vn/tin-tuc-trong-ngay/tai-xe-dung-xe-ngu-tren-cao-toc-gay-tai-nan-kinh-hoang-doi-dien-muc-phat-nao-c46a1674803.html,Tài xế dừng xe ngủ trên cao tốc gây tai nạn kinh hoàng đối diện mức phạt nào?,"Dừng xe không đúng quy định trên cao tốc gây tai nạn, ngoài bị phạt hành chính, trừ điểm giấy phép lái xe, tài xế còn đối diện án phạt tù.",Tin tức tổng hợp,2025-06-22T12:48:42+07:00,24h,data/images/article_0184_image.png,non-clickbait
article_2519,https://vnexpress.net/khoang-1-3-sinh-vien-luat-lam-dung-nganh-sau-tot-nghiep-4903608.html,Khoảng 1/3 sinh viên Luật làm đúng ngành sau tốt nghiệp,"Trong ba năm 2021-2023, chỉ 22-37% sinh viên trường Đại học Luật Hà Nội có việc làm đúng ngành sau tốt nghiệp, là mức thấp theo đánh giá của trường.",Other,2025-06-19T14:52:00+07:00,VnExpress,data/images/article_2519_image.png,non-clickbait
article_0008,https://vnexpress.net/ha-noi-kien-toan-bon-chuc-danh-lanh-dao-cap-so-4904950.html,Hà Nội kiện toàn bốn chức danh lãnh đạo cấp sở,"Chủ tịch TP Hà Nội điều động, bổ nhiệm Chánh văn phòng UBND, Giám đốc Sở Dân tộc và Tôn giáo, hai Phó giám đốc Ban Quản lý dự án đầu tư xây dựng công trình giao thông.",Tin tức tổng hợp,2025-06-23T10:07:00+07:00,VnExpress,data/images/article_0008_image.png,non-clickbait
article_1493,https://thanhnien.vn/quan-he-tinh-duc-khong-an-toan-co-gai-tre-nhiem-21-chung-hpv-185250617163704113.htm,"Quan hệ tình dục không an toàn, cô gái nhiễm 21 chủng HPV","Chị M. (25 tuổi) đi khám phụ khoa do dịch tiết âm đạo bất thường, bác sĩ phát hiện cùng lúc nhiễm 21 chủng virus HPV, trong đó có 14 chủng thuộc nhóm nguy cơ cao gây ung thư.",Sức khỏe & Đời sống,2025-06-18T15:33:00+07:00,Thanh Niên,data/images/article_1493_image.png,non-clickbait
article_1101,https://baomoi.com/ve-may-bay-ha-noi-nha-trang-khu-hoi-tuan-23-29-6-2025-van-dang-o-muc-cao-c52571252.epi,Vé máy bay Hà Nội - Nha Trang khứ hồi tuần 23-29/6/2025: Vẫn đang ở mức cao - Bnews,"Trong tuần từ 23-29/6/2025, giá vé máy bay khứ hồi giữa Hà Nội và Nha Trang vẫn đang ở mức cao do đang trong mùa cao điểm Hè.",Other,2025-06-23T04:35:00.000Z,Báo Mới,data/images/article_1101_image.png,non-clickbait
article_2176,https://baomoi.com/lily-chen-buc-xuc-khi-bi-tung-tin-don-trung-so-c52573176.epi,Lily Chen bức xúc khi bị tung tin đồn trúng số - Báo Tri thức & Cuộc sống,"Nữ ca sĩ, diễn viên Lily Chen nhanh chóng đính chính tin đồn trúng số giải đặc biệt là sai sự thật.",Giải trí & Showbiz,2025-06-23T08:28:25.000Z,Báo Mới,data/images/article_2176_image.png,clickbait
article_0938,https://vietnamnet.vn/tin-tuc-ve-chuyen-nhuong-23-6-mu-ky-watkins-liverpool-lay-isak-2414131.html,"Tin tức về chuyển nhượng 23/6: MU lấy Watkins, Liverpool chốt Isak","Tin tức về chuyển nhượng 23/6: MU đàm phán Ollie Watkins, Liverpool chốt kế hoạch Alexander Isak, Real Madrid lấy Niclas Fullkrug.",Thể thao,2025-06-23T13:08:00+07:00,VietNamNet,data/images/article_0938_image.png,non-clickbait
article_1992,https://vnexpress.net/hoai-an-ra-album-ve-truyen-thuyet-co-tich-viet-4904721.html,"Hoài An ra album về truyền thuyết, cổ tích Việt","Nhạc sĩ Hoài An ra album ""Hồn Việt"", tuyển tập ca khúc lấy cảm hứng từ sử tích nước nhà như ""Trương Chi - Mỵ Nương"", ""Truyền thuyết Cổ Loa"".",Other,2025-06-22T16:03:00+07:00,VnExpress,data/images/article_1992_image.png,non-clickbait
article_1830,https://vietnamnet.vn/tu-ganh-bun-thang-dong-kin-o-cho-dong-xuan-toi-nha-hang-don-ty-phu-the-gioi-2392155.html,Từ gánh bún thang đông kín ở chợ Đồng Xuân tới nhà hàng đón tỷ phú thế giới,"Những năm 50 của thế kỷ trước, người ta thường truyền nhau câu nói vui: ""Chưa ăn bún thang cô Ẩm, chưa phải người Hà Nội"". Ngày nay, món bún thang của gia đình bà Ẩm không chỉ nổi tiếng tại Thủ đô mà còn thu hút rất nhiều khách quốc tế.",Sức khỏe & Đời sống,2025-06-23T05:38:00+07:00,VietNamNet,data/images/article_1830_image.png,clickbait
article_2824,https://thanhnien.vn/doc-la-hagl-san-pleiku-trong-co-la-kim-cdv-un-un-xin-co-cu-mang-ve-185250623132047024.htm,"‘Độc lạ’ HAGL: Sân Pleiku trồng cỏ lá kim, CĐV ùn ùn… xin cỏ cũ mang về!","Sáng 23.6, CLB HAGL đã chính thức khởi công thay mặt cỏ sân Pleiku Arena, nhiều CĐV đã đến xin thảm cỏ cũ đem về nhà trồng làm kỷ niệm.",Other,2025-06-23T13:29:00+07:00,Thanh Niên,data/images/article_2824_image.png,clickbait
article_1558,https://www.saostar.vn/sao-sport/chia-tay-bau-duc-bang-su-tu-te-202506211159183406.html,Chia tay bầu Đức bằng sự tử tế,"Tiền vệ Minh Vương đã tuyên bố chia tay HAGL và bầu Đức sau 18 năm gắn bó, và câu chuyện để lại là một sự tử tế về bóng đá.",Thể thao,2025-06-21T12:18:11.564+07:00,SaoStar,data/images/article_1558_image.png,non-clickbait
article_3300,https://vnexpress.net/mang-ruoc-thit-lon-khi-di-du-lich-dai-loan-co-duoc-khong-4904513.html,Mang ruốc thịt lợn khi đi du lịch Đài Loan có được không?,"Gia đình du khách 4 người chuẩn bị đi Đài Loan tháng 7, muốn được tư vấn về các món ăn được phép mang theo khi nhập cảnh.",Other,2025-06-22T07:00:00+07:00,VnExpress,data/images/article_3300_image.png,non-clickbait
article_0710,https://www.saostar.vn/vong-quanh-the-gioi/khinh-khi-cau-boc-chay-tren-khong-it-nhat-8-nguoi-thiet-mang-202506212325542625.html,"Khinh khí cầu bốc cháy rơi từ trên không, ít nhất 8 người thiệt mạng","Khoảnh khắc khinh khí cầu bốc cháy, rơi từ trên cao khiến mạng xã hội 'dậy sóng'.",Quốc tế,2025-06-22T07:00:00.000+07:00,SaoStar,data/images/article_0710_image.png,non-clickbait
article_1431,https://tuoitre.vn/huawei-gay-soc-voi-pin-xe-dien-cho-phep-chay-duoc-3-000km-sac-sac-chi-5-phut-20250622074146543.htm,"Huawei gây sốc với pin xe điện cho phép chạy được 3.000km/sạc, sạc chỉ 5 phút","Pin xe điện của Huawei đánh dấu bước tiến mạnh mẽ của gã khổng lồ công nghệ, trong cuộc đua pin thể rắn đang phát triển nhanh chóng.",Xe & Vận tải,2025-06-22T17:16:28+07:00,Tuổi Trẻ,data/images/article_1431_image.png,clickbait
article_0519,https://baomoi.com/ukraine-tuyen-bo-tang-quy-mo-va-chieu-sau-cua-cac-cuoc-tan-cong-nham-vao-nga-c52572020.epi,Ukraine tuyên bố tăng quy mô và chiều sâu của các cuộc tấn công nhằm vào Nga - Báo Điện tử Tiếng nói Việt Nam,"Tổng tư lệnh Các lực lượng vũ trang Ukraine, Tướng Oleksandr Syrsky ngày 22/6 tuyên bố, nước này sẽ tăng quy mô và chiều sâu của các cuộc tấn công nhằm vào Nga. Ông cho biết thêm, Kiev sẽ không 'khoanh tay đứng nhìn' khi Nga cố gắng kéo dài cuộc xung đột.",Quốc tế,2025-06-23T05:45:00.000Z,Báo Mới,data/images/article_0519_image.png,non-clickbait
